ACC	LAT_LON
SRR13527855	33.6343 N 117.75923 W
SRR13527856	33.6343 N 117.75923 W
SRR13527857	33.6343 N 117.75923 W
SRR13527858	33.6343 N 117.75923 W
SRR13527859	37.3337 N 121.8907 W
SRR13527860	33.6343 N 117.75923 W
SRR13527861	33.6343 N 117.75923 W
SRR13527862	33.6343 N 117.75923 W
SRR13527863	33.6343 N 117.75923 W
SRR13527864	33.6343 N 117.75923 W
SRR13527865	33.6343 N 117.75923 W
SRR13527866	33.6343 N 117.75923 W
SRR13527867	33.6343 N 117.75923 W
SRR13527868	33.6343 N 117.75923 W
SRR13527869	33.6343 N 117.75923 W
SRR13527870	37.3337 N 121.8907 W
SRR13527871	33.6343 N 117.75923 W
SRR13527872	33.6343 N 117.75923 W
SRR13527873	33.6343 N 117.75923 W
SRR13527874	33.6343 N 117.75923 W
SRR13527875	33.6343 N 117.75923 W
SRR13527876	33.6343 N 117.75923 W
SRR13527877	33.6343 N 117.75923 W
SRR13527878	33.6343 N 117.75923 W
SRR13527879	37.3337 N 121.8907 W
SRR13527880	33.6343 N 117.75923 W
SRR13527881	33.6343 N 117.75923 W
SRR13527882	33.6343 N 117.75923 W
SRR13527883	33.6343 N 117.75923 W
SRR13527884	33.6343 N 117.75923 W
SRR13527885	33.6343 N 117.75923 W
SRR13527886	33.6343 N 117.75923 W
SRR13527887	33.6343 N 117.75923 W
SRR13527888	33.6343 N 117.75923 W
SRR13527889	33.6343 N 117.75923 W
SRR13527890	37.3337 N 121.8907 W
SRR13527891	33.6343 N 117.75923 W
SRR13527892	33.6343 N 117.75923 W
SRR13527893	33.6343 N 117.75923 W
SRR13527894	33.6343 N 117.75923 W
SRR13527895	33.6343 N 117.75923 W
SRR13527896	33.6343 N 117.75923 W
SRR13527897	33.6343 N 117.75923 W
SRR13527898	33.6343 N 117.75923 W
SRR13527899	33.6343 N 117.75923 W
SRR13527900	33.6343 N 117.75923 W
SRR13527901	37.3337 N 121.8907 W
SRR13527902	37.3337 N 121.8907 W
SRR13527903	37.3337 N 121.8907 W
SRR13526603	37.6017 N 121.7195 W
SRR13527310	33.6343 N 117.75923 W
SRR13527311	33.6343 N 117.75923 W
SRR13527312	33.6343 N 117.75923 W
SRR13527313	33.6343 N 117.75923 W
SRR13527314	33.6343 N 117.75923 W
SRR13527315	33.6343 N 117.75923 W
SRR13527316	33.6343 N 117.75923 W
SRR13527317	33.6343 N 117.75923 W
SRR13527318	33.6343 N 117.75923 W
SRR13527319	33.6343 N 117.75923 W
SRR13527320	37.6017 N 121.7195 W
SRR13527321	33.6343 N 117.75923 W
SRR13527322	33.6343 N 117.75923 W
SRR13527323	33.6343 N 117.75923 W
SRR13527324	33.6343 N 117.75923 W
SRR13527325	33.6343 N 117.75923 W
SRR13527326	33.6343 N 117.75923 W
SRR13527327	33.6343 N 117.75923 W
SRR13527328	37.6017 N 121.7195 W
SRR13527329	37.6017 N 121.7195 W
SRR13527330	37.6017 N 121.7195 W
SRR13527331	37.3337 N 121.8907 W
SRR13527332	37.6017 N 121.7195 W
SRR13527333	37.6017 N 121.7195 W
SRR13527334	37.6017 N 121.7195 W
SRR13527335	37.6017 N 121.7195 W
SRR13527336	37.3337 N 121.8907 W
SRR13527337	37.6017 N 121.7195 W
SRR13527338	37.6017 N 121.7195 W
SRR13527339	37.6017 N 121.7195 W
SRR13527340	37.6017 N 121.7195 W
SRR13527341	37.6017 N 121.7195 W
SRR13527342	37.6017 N 121.7195 W
SRR13527343	37.6017 N 121.7195 W
SRR13527344	37.6017 N 121.7195 W
SRR13527345	37.3337 N 121.8907 W
SRR13527346	37.6017 N 121.7195 W
SRR13527347	37.6017 N 121.7195 W
SRR13527348	37.6017 N 121.7195 W
SRR13527349	37.6017 N 121.7195 W
SRR13527350	37.3337 N 121.8907 W
SRR13527351	37.6017 N 121.7195 W
SRR13527352	37.6017 N 121.7195 W
SRR13527353	37.6017 N 121.7195 W
SRR13527354	37.6017 N 121.7195 W
SRR13527355	37.3337 N 121.8907 W
SRR13527356	37.6017 N 121.7195 W
SRR13527357	37.6017 N 121.7195 W
SRR13527358	37.6017 N 121.7195 W
SRR13527359	37.6017 N 121.7195 W
SRR13527360	37.6017 N 121.7195 W
SRR13527361	37.6017 N 121.7195 W
SRR13527362	37.6017 N 121.7195 W
SRR13527363	37.6017 N 121.7195 W
SRR13527364	37.6017 N 121.7195 W
SRR13527365	37.6017 N 121.7195 W
SRR13527366	37.6017 N 121.7195 W
SRR13527367	37.6017 N 121.7195 W
SRR13527368	37.6017 N 121.7195 W
SRR13527369	37.6017 N 121.7195 W
SRR13527370	37.6017 N 121.7195 W
SRR13527371	37.6017 N 121.7195 W
SRR13527372	37.6017 N 121.7195 W
SRR13527373	37.6017 N 121.7195 W
SRR13527374	37.6017 N 121.7195 W
SRR13527375	37.6017 N 121.7195 W
SRR13527376	37.6017 N 121.7195 W
SRR13527377	37.6017 N 121.7195 W
SRR13527378	37.6017 N 121.7195 W
SRR13527379	37.6017 N 121.7195 W
SRR13527380	37.6017 N 121.7195 W
SRR13527381	37.6017 N 121.7195 W
SRR13527382	37.6017 N 121.7195 W
SRR13527383	37.6017 N 121.7195 W
SRR13527384	37.6017 N 121.7195 W
SRR13527385	37.6017 N 121.7195 W
SRR13527386	37.6017 N 121.7195 W
SRR13527387	37.3337 N 121.8907 W
SRR13527388	37.3337 N 121.8907 W
SRR13527389	37.3337 N 121.8907 W
SRR13527390	37.3337 N 121.8907 W
SRR13527391	37.3337 N 121.8907 W
SRR13527392	37.3337 N 121.8907 W
SRR13527393	37.3337 N 121.8907 W
SRR13527394	37.3337 N 121.8907 W
SRR13527395	37.3337 N 121.8907 W
SRR13527396	37.3337 N 121.8907 W
SRR13527397	37.3337 N 121.8907 W
SRR13527398	37.3337 N 121.8907 W
SRR13527399	37.3337 N 121.8907 W
SRR13527400	37.3337 N 121.8907 W
SRR13527401	37.3337 N 121.8907 W
SRR13527402	37.3337 N 121.8907 W
SRR13527403	37.3337 N 121.8907 W
SRR13527404	37.3337 N 121.8907 W
SRR13527405	37.3337 N 121.8907 W
SRR13527406	37.3337 N 121.8907 W
SRR13527407	37.3337 N 121.8907 W
SRR13527408	37.3337 N 121.8907 W
SRR13527409	37.3337 N 121.8907 W
SRR13527410	37.3337 N 121.8907 W
SRR13527411	37.3337 N 121.8907 W
SRR13527412	37.6017 N 121.7195 W
SRR13527413	37.3337 N 121.8907 W
SRR13527414	37.3337 N 121.8907 W
SRR13527415	37.3337 N 121.8907 W
SRR13527416	37.3337 N 121.8907 W
SRR13527417	37.3337 N 121.8907 W
SRR13527418	37.3337 N 121.8907 W
SRR13527419	37.6017 N 121.7195 W
SRR13527420	37.3337 N 121.8907 W
SRR13527421	37.3337 N 121.8907 W
SRR13527422	37.3337 N 121.8907 W
SRR13527423	37.3337 N 121.8907 W
SRR13527424	37.3337 N 121.8907 W
SRR13527425	37.3337 N 121.8907 W
SRR13527426	37.3337 N 121.8907 W
SRR13527427	37.3337 N 121.8907 W
SRR13527428	37.3337 N 121.8907 W
SRR13527429	37.3337 N 121.8907 W
SRR13527430	37.6017 N 121.7195 W
SRR13527431	37.3337 N 121.8907 W
SRR13527432	37.3337 N 121.8907 W
SRR13527433	37.3337 N 121.8907 W
SRR13527434	37.3337 N 121.8907 W
SRR13527435	37.3337 N 121.8907 W
SRR13527436	37.3337 N 121.8907 W
SRR13527437	37.3337 N 121.8907 W
SRR13527438	37.3337 N 121.8907 W
SRR13527439	37.3337 N 121.8907 W
SRR13527440	37.3337 N 121.8907 W
SRR13527441	37.6017 N 121.7195 W
SRR13527442	37.3337 N 121.8907 W
SRR13527443	37.6017 N 121.7195 W
SRR13527444	37.3337 N 121.8907 W
SRR13527445	37.6017 N 121.7195 W
SRR13527446	37.6017 N 121.7195 W
SRR13527447	37.6017 N 121.7195 W
SRR13527448	37.6017 N 121.7195 W
SRR13527449	37.6017 N 121.7195 W
SRR13527450	37.6017 N 121.7195 W
SRR13527451	37.6017 N 121.7195 W
SRR13527452	37.6017 N 121.7195 W
SRR13527453	37.6017 N 121.7195 W
SRR13527454	37.6017 N 121.7195 W
SRR13527455	37.6017 N 121.7195 W
SRR13527456	37.6017 N 121.7195 W
SRR13527457	37.6017 N 121.7195 W
SRR13527458	37.6017 N 121.7195 W
SRR13527459	37.6017 N 121.7195 W
SRR13527460	37.6017 N 121.7195 W
SRR13527461	37.6017 N 121.7195 W
SRR13527462	37.6017 N 121.7195 W
SRR13527463	37.6017 N 121.7195 W
SRR13527464	37.6017 N 121.7195 W
SRR13527465	37.6017 N 121.7195 W
SRR13527466	37.6017 N 121.7195 W
SRR13527467	37.6017 N 121.7195 W
SRR13527468	37.6017 N 121.7195 W
SRR13527469	37.6017 N 121.7195 W
SRR13527470	37.6017 N 121.7195 W
SRR13527471	37.6017 N 121.7195 W
SRR13527472	37.6017 N 121.7195 W
SRR13527473	33.6343 N 117.75923 W
SRR13527474	33.6343 N 117.75923 W
SRR13527475	33.6343 N 117.75923 W
SRR13527476	37.3337 N 121.8907 W
SRR13527477	38.23632 N 122.07013 W
SRR13527478	38.23632 N 122.07013 W
SRR13527479	38.23632 N 122.07013 W
SRR13527480	38.23632 N 122.07013 W
SRR13527481	38.23632 N 122.07013 W
SRR13527482	38.23632 N 122.07013 W
SRR13527483	38.23632 N 122.07013 W
SRR13527484	38.23632 N 122.07013 W
SRR13527485	38.23632 N 122.07013 W
SRR13527486	38.23632 N 122.07013 W
SRR13527487	37.3337 N 121.8907 W
SRR13527488	38.23632 N 122.07013 W
SRR13527489	38.23632 N 122.07013 W
SRR13527490	38.23632 N 122.07013 W
SRR13527491	38.23632 N 122.07013 W
SRR13527492	38.23632 N 122.07013 W
SRR13527493	38.23632 N 122.07013 W
SRR13527494	33.6343 N 117.75923 W
SRR13527495	33.6343 N 117.75923 W
SRR13527496	33.6343 N 117.75923 W
SRR13527497	33.6343 N 117.75923 W
SRR13527498	37.3337 N 121.8907 W
SRR13527499	37.6017 N 121.7195 W
SRR13527500	37.3337 N 121.8907 W
SRR13527501	37.3337 N 121.8907 W
SRR13527502	37.3337 N 121.8907 W
SRR13527503	37.3337 N 121.8907 W
SRR13527504	37.3337 N 121.8907 W
SRR13527505	37.3337 N 121.8907 W
SRR13527506	37.6017 N 121.7195 W
SRR13527507	37.3337 N 121.8907 W
SRR13527508	37.3337 N 121.8907 W
SRR13527509	37.3337 N 121.8907 W
SRR13527510	37.3337 N 121.8907 W
SRR13527511	37.3337 N 121.8907 W
SRR13527512	37.3337 N 121.8907 W
SRR13527513	37.3337 N 121.8907 W
SRR13527514	37.3337 N 121.8907 W
SRR13527515	37.3337 N 121.8907 W
SRR13527516	37.3337 N 121.8907 W
SRR13527517	37.6017 N 121.7195 W
SRR13527518	37.3337 N 121.8907 W
SRR13527519	37.3337 N 121.8907 W
SRR13527520	37.3337 N 121.8907 W
SRR13527521	37.3337 N 121.8907 W
SRR13527522	37.3337 N 121.8907 W
SRR13527523	37.3337 N 121.8907 W
SRR13527524	37.3337 N 121.8907 W
SRR13527525	37.3337 N 121.8907 W
SRR13527526	37.3337 N 121.8907 W
SRR13527527	37.3337 N 121.8907 W
SRR13527528	37.3337 N 121.8907 W
SRR13527529	37.6017 N 121.7195 W
SRR13527530	37.3337 N 121.8907 W
SRR13527531	37.3337 N 121.8907 W
SRR13527532	37.3337 N 121.8907 W
SRR13527533	37.3337 N 121.8907 W
SRR13527534	37.6017 N 121.7195 W
SRR13527535	37.3337 N 121.8907 W
SRR13527536	37.3337 N 121.8907 W
SRR13527537	37.3337 N 121.8907 W
SRR13527538	37.3337 N 121.8907 W
SRR13527539	37.6017 N 121.7195 W
SRR13527540	37.3337 N 121.8907 W
SRR13527541	37.3337 N 121.8907 W
SRR13527542	37.3337 N 121.8907 W
SRR13527543	37.3337 N 121.8907 W
SRR13527544	37.6017 N 121.7195 W
SRR13527545	37.3337 N 121.8907 W
SRR13527546	37.3337 N 121.8907 W
SRR13527547	37.3337 N 121.8907 W
SRR13527548	37.774 N 122.5298805 W
SRR13527549	37.6017 N 121.7195 W
SRR13527550	40.6528 N 123.9394134 W
SRR13527551	40.6528 N 123.9394134 W
SRR13527552	40.6528 N 123.9394134 W
SRR13527553	40.6528 N 123.9394134 W
SRR13527554	37.6017 N 121.7195 W
SRR13527555	37.3337 N 121.8907 W
SRR13527556	37.3337 N 121.8907 W
SRR13527557	37.3337 N 121.8907 W
SRR13527558	37.3337 N 121.8907 W
SRR13527559	37.3337 N 121.8907 W
SRR13527560	37.3337 N 121.8907 W
SRR13527561	37.3337 N 121.8907 W
SRR13527562	37.3337 N 121.8907 W
SRR13527563	37.3337 N 121.8907 W
SRR13527564	37.6017 N 121.7195 W
SRR13527565	37.3337 N 121.8907 W
SRR13527566	37.3337 N 121.8907 W
SRR13527567	37.3337 N 121.8907 W
SRR13527568	37.3337 N 121.8907 W
SRR13527569	37.3337 N 121.8907 W
SRR13527570	37.3337 N 121.8907 W
SRR13527571	37.3337 N 121.8907 W
SRR13527572	37.3337 N 121.8907 W
SRR13527573	37.3337 N 121.8907 W
SRR13527574	37.3337 N 121.8907 W
SRR13527575	37.6017 N 121.7195 W
SRR13527576	37.3337 N 121.8907 W
SRR13527577	37.3337 N 121.8907 W
SRR13527578	37.3337 N 121.8907 W
SRR13527579	37.3337 N 121.8907 W
SRR13527580	37.3337 N 121.8907 W
SRR13527581	37.3337 N 121.8907 W
SRR13527582	37.3337 N 121.8907 W
SRR13527583	37.6017 N 121.7195 W
SRR13527584	37.6017 N 121.7195 W
SRR13527585	37.6017 N 121.7195 W
SRR13527586	37.6017 N 121.7195 W
SRR13527587	37.6017 N 121.7195 W
SRR13527588	37.6017 N 121.7195 W
SRR13527589	37.6017 N 121.7195 W
SRR13527590	37.6017 N 121.7195 W
SRR13527591	37.6017 N 121.7195 W
SRR13527592	37.6017 N 121.7195 W
SRR13527593	37.6017 N 121.7195 W
SRR13527594	37.6017 N 121.7195 W
SRR13527595	37.6017 N 121.7195 W
SRR13527596	37.6017 N 121.7195 W
SRR13527597	37.6017 N 121.7195 W
SRR13527598	37.6017 N 121.7195 W
SRR13527599	37.6017 N 121.7195 W
SRR13527600	37.6017 N 121.7195 W
SRR13527309	37.6017 N 121.7195 W
SRR13527017	37.6017 N 121.7195 W
SRR13527018	37.6017 N 121.7195 W
SRR13527019	37.6017 N 121.7195 W
SRR13527020	37.6017 N 121.7195 W
SRR13527021	37.6017 N 121.7195 W
SRR13527022	37.6017 N 121.7195 W
SRR13527023	37.6017 N 121.7195 W
SRR13527024	37.6017 N 121.7195 W
SRR13527025	37.6017 N 121.7195 W
SRR13527026	33.6343 N 117.75923 W
SRR13527027	33.6343 N 117.75923 W
SRR13527028	33.6343 N 117.75923 W
SRR13527029	33.6343 N 117.75923 W
SRR13527030	33.6343 N 117.75923 W
SRR13527031	33.6343 N 117.75923 W
SRR13527032	33.6343 N 117.75923 W
SRR13527033	33.6343 N 117.75923 W
SRR13527034	33.6343 N 117.75923 W
SRR13527035	33.6343 N 117.75923 W
SRR13527036	37.6017 N 121.7195 W
SRR13527037	37.6017 N 121.7195 W
SRR13527038	37.6017 N 121.7195 W
SRR13527039	37.6017 N 121.7195 W
SRR13527040	37.6017 N 121.7195 W
SRR13527041	37.6017 N 121.7195 W
SRR13527042	37.6017 N 121.7195 W
SRR13527043	37.6017 N 121.7195 W
SRR13527044	37.6017 N 121.7195 W
SRR13527045	37.6017 N 121.7195 W
SRR13527046	37.6017 N 121.7195 W
SRR13527047	37.6017 N 121.7195 W
SRR13527048	37.6017 N 121.7195 W
SRR13527049	37.6017 N 121.7195 W
SRR13527050	37.6017 N 121.7195 W
SRR13527051	37.6017 N 121.7195 W
SRR13527052	37.6017 N 121.7195 W
SRR13527053	37.6017 N 121.7195 W
SRR13527054	37.3337 N 121.8907 W
SRR13527055	37.6017 N 121.7195 W
SRR13527056	37.3337 N 121.8907 W
SRR13527057	37.3337 N 121.8907 W
SRR13527058	37.3337 N 121.8907 W
SRR13527059	37.3337 N 121.8907 W
SRR13527060	37.3337 N 121.8907 W
SRR13527061	37.3337 N 121.8907 W
SRR13527062	37.3337 N 121.8907 W
SRR13527063	37.3337 N 121.8907 W
SRR13527064	37.3337 N 121.8907 W
SRR13527065	37.3337 N 121.8907 W
SRR13527066	37.3337 N 121.8907 W
SRR13527067	37.6017 N 121.7195 W
SRR13527068	37.3337 N 121.8907 W
SRR13527069	37.3337 N 121.8907 W
SRR13527070	37.3337 N 121.8907 W
SRR13527071	37.3337 N 121.8907 W
SRR13527072	37.3337 N 121.8907 W
SRR13527073	37.3337 N 121.8907 W
SRR13527074	37.3337 N 121.8907 W
SRR13527075	37.3337 N 121.8907 W
SRR13527076	37.3337 N 121.8907 W
SRR13527077	37.3337 N 121.8907 W
SRR13527078	37.6017 N 121.7195 W
SRR13527079	37.3337 N 121.8907 W
SRR13527080	37.3337 N 121.8907 W
SRR13527081	37.3337 N 121.8907 W
SRR13527082	40.6528 N 123.9394134 W
SRR13527083	40.6528 N 123.9394134 W
SRR13527084	40.6528 N 123.9394134 W
SRR13527085	40.6528 N 123.9394134 W
SRR13527086	37.6017 N 121.7195 W
SRR13527087	40.6528 N 123.9394134 W
SRR13527088	40.6528 N 123.9394134 W
SRR13527089	40.6528 N 123.9394134 W
SRR13527090	40.6528 N 123.9394134 W
SRR13527091	37.6017 N 121.7195 W
SRR13527092	40.6528 N 123.9394134 W
SRR13527093	40.6528 N 123.9394134 W
SRR13527094	37.3337 N 121.8907 W
SRR13527095	40.6528 N 123.9394134 W
SRR13527096	40.6528 N 123.9394134 W
SRR13527097	40.6528 N 123.9394134 W
SRR13527098	40.6528 N 123.9394134 W
SRR13527099	37.6017 N 121.7195 W
SRR13527100	40.6528 N 123.9394134 W
SRR13527101	40.6528 N 123.9394134 W
SRR13527102	40.6528 N 123.9394134 W
SRR13527103	40.6528 N 123.9394134 W
SRR13527104	40.6528 N 123.9394134 W
SRR13527105	40.6528 N 123.9394134 W
SRR13527106	40.6528 N 123.9394134 W
SRR13527107	40.6528 N 123.9394134 W
SRR13527108	40.6528 N 123.9394134 W
SRR13527109	40.6528 N 123.9394134 W
SRR13527110	37.3337 N 121.8907 W
SRR13527111	37.3337 N 121.8907 W
SRR13527112	37.3337 N 121.8907 W
SRR13527113	37.6017 N 121.7195 W
SRR13527114	37.3337 N 121.8907 W
SRR13527115	37.3337 N 121.8907 W
SRR13527116	37.3337 N 121.8907 W
SRR13527117	37.3337 N 121.8907 W
SRR13527118	37.3337 N 121.8907 W
SRR13527119	37.3337 N 121.8907 W
SRR13527120	37.3337 N 121.8907 W
SRR13527121	37.3337 N 121.8907 W
SRR13527122	37.3337 N 121.8907 W
SRR13527123	37.3337 N 121.8907 W
SRR13527124	37.3337 N 121.8907 W
SRR13527125	37.6017 N 121.7195 W
SRR13527126	37.3337 N 121.8907 W
SRR13527127	37.3337 N 121.8907 W
SRR13527128	37.3337 N 121.8907 W
SRR13527129	37.3337 N 121.8907 W
SRR13527130	37.3337 N 121.8907 W
SRR13527131	37.3337 N 121.8907 W
SRR13527132	37.3337 N 121.8907 W
SRR13527133	37.774 N 122.5298805 W
SRR13527134	36.4793 N 121.4990415 W
SRR13527135	36.4793 N 121.4990415 W
SRR13527136	37.6017 N 121.7195 W
SRR13527137	36.4793 N 121.4990415 W
SRR13527138	37.6017 N 121.7195 W
SRR13527139	37.6017 N 121.7195 W
SRR13527140	37.6017 N 121.7195 W
SRR13527141	37.6017 N 121.7195 W
SRR13527142	37.6017 N 121.7195 W
SRR13527143	37.6017 N 121.7195 W
SRR13527144	37.6017 N 121.7195 W
SRR13527145	37.6017 N 121.7195 W
SRR13527146	37.6017 N 121.7195 W
SRR13527147	37.6017 N 121.7195 W
SRR13527148	37.6017 N 121.7195 W
SRR13527149	37.6017 N 121.7195 W
SRR13527150	37.6017 N 121.7195 W
SRR13527151	37.6017 N 121.7195 W
SRR13527152	37.6017 N 121.7195 W
SRR13527153	37.6017 N 121.7195 W
SRR13527154	37.6017 N 121.7195 W
SRR13527155	37.6017 N 121.7195 W
SRR13527156	37.6017 N 121.7195 W
SRR13527157	37.6017 N 121.7195 W
SRR13527158	37.6017 N 121.7195 W
SRR13527159	37.6017 N 121.7195 W
SRR13527160	37.6017 N 121.7195 W
SRR13527161	37.6017 N 121.7195 W
SRR13527162	37.6017 N 121.7195 W
SRR13527163	37.6017 N 121.7195 W
SRR13527164	37.6017 N 121.7195 W
SRR13527165	37.6017 N 121.7195 W
SRR13527166	37.6017 N 121.7195 W
SRR13527167	40.6528 N 123.9394134 W
SRR13527168	40.6528 N 123.9394134 W
SRR13527169	40.6528 N 123.9394134 W
SRR13527170	40.6528 N 123.9394134 W
SRR13527171	40.6528 N 123.9394134 W
SRR13527172	40.6528 N 123.9394134 W
SRR13527173	40.6528 N 123.9394134 W
SRR13527174	40.6528 N 123.9394134 W
SRR13527175	40.6528 N 123.9394134 W
SRR13527176	40.6528 N 123.9394134 W
SRR13527177	37.6017 N 121.7195 W
SRR13527178	40.6528 N 123.9394134 W
SRR13527179	40.6528 N 123.9394134 W
SRR13527180	40.6528 N 123.9394134 W
SRR13527181	40.6528 N 123.9394134 W
SRR13527182	40.6528 N 123.9394134 W
SRR13527183	40.6528 N 123.9394134 W
SRR13527184	40.6528 N 123.9394134 W
SRR13527185	40.6528 N 123.9394134 W
SRR13527186	40.6528 N 123.9394134 W
SRR13527187	40.6528 N 123.9394134 W
SRR13527188	37.6017 N 121.7195 W
SRR13527189	40.6528 N 123.9394134 W
SRR13527190	40.6528 N 123.9394134 W
SRR13527191	40.6528 N 123.9394134 W
SRR13527192	40.6528 N 123.9394134 W
SRR13527193	40.6528 N 123.9394134 W
SRR13527194	36.4793 N 121.4990415 W
SRR13527195	36.4793 N 121.4990415 W
SRR13527196	36.4793 N 121.4990415 W
SRR13527197	36.4793 N 121.4990415 W
SRR13527198	33.6343 N 117.75923 W
SRR13527199	33.6343 N 117.75923 W
SRR13527200	33.6343 N 117.75923 W
SRR13527201	33.6343 N 117.75923 W
SRR13527202	33.6343 N 117.75923 W
SRR13527203	37.6017 N 121.7195 W
SRR13527204	33.6343 N 117.75923 W
SRR13527205	33.6343 N 117.75923 W
SRR13527206	33.6343 N 117.75923 W
SRR13527207	33.6343 N 117.75923 W
SRR13527208	33.6343 N 117.75923 W
SRR13527209	33.6343 N 117.75923 W
SRR13527210	33.6343 N 117.75923 W
SRR13527211	33.6343 N 117.75923 W
SRR13527212	33.6343 N 117.75923 W
SRR13527213	33.6343 N 117.75923 W
SRR13527214	37.6017 N 121.7195 W
SRR13527215	33.6343 N 117.75923 W
SRR13527216	33.6343 N 117.75923 W
SRR13527217	33.6343 N 117.75923 W
SRR13527218	33.6343 N 117.75923 W
SRR13527219	33.6343 N 117.75923 W
SRR13527220	33.6343 N 117.75923 W
SRR13527221	33.6343 N 117.75923 W
SRR13527222	37.6017 N 121.7195 W
SRR13527223	37.6017 N 121.7195 W
SRR13527224	37.6017 N 121.7195 W
SRR13527225	37.6017 N 121.7195 W
SRR13527226	37.6017 N 121.7195 W
SRR13527227	37.6017 N 121.7195 W
SRR13527228	37.6017 N 121.7195 W
SRR13527229	37.6017 N 121.7195 W
SRR13527230	37.6017 N 121.7195 W
SRR13527231	37.6017 N 121.7195 W
SRR13527232	37.6017 N 121.7195 W
SRR13527233	37.6017 N 121.7195 W
SRR13527234	37.6017 N 121.7195 W
SRR13527235	37.6017 N 121.7195 W
SRR13527236	37.6017 N 121.7195 W
SRR13527237	37.6017 N 121.7195 W
SRR13527238	37.3337 N 121.8907 W
SRR13527239	37.6017 N 121.7195 W
SRR13527240	37.6017 N 121.7195 W
SRR13527241	37.6017 N 121.7195 W
SRR13527242	37.6017 N 121.7195 W
SRR13527243	37.6017 N 121.7195 W
SRR13527244	37.6017 N 121.7195 W
SRR13527245	37.6017 N 121.7195 W
SRR13527246	37.6017 N 121.7195 W
SRR13527247	37.6017 N 121.7195 W
SRR13527248	37.6017 N 121.7195 W
SRR13527249	37.3337 N 121.8907 W
SRR13527250	37.3337 N 121.8907 W
SRR13527251	37.3337 N 121.8907 W
SRR13527252	37.3337 N 121.8907 W
SRR13527253	37.3337 N 121.8907 W
SRR13527254	37.3337 N 121.8907 W
SRR13527255	37.3337 N 121.8907 W
SRR13527256	37.3337 N 121.8907 W
SRR13527257	37.6017 N 121.7195 W
SRR13527258	37.3337 N 121.8907 W
SRR13527259	37.3337 N 121.8907 W
SRR13527260	37.3337 N 121.8907 W
SRR13527261	37.3337 N 121.8907 W
SRR13527262	37.3337 N 121.8907 W
SRR13527263	37.3337 N 121.8907 W
SRR13527264	37.3337 N 121.8907 W
SRR13527265	37.3337 N 121.8907 W
SRR13527266	37.3337 N 121.8907 W
SRR13527267	37.3337 N 121.8907 W
SRR13527268	37.6017 N 121.7195 W
SRR13527269	37.3337 N 121.8907 W
SRR13527270	37.3337 N 121.8907 W
SRR13527271	37.3337 N 121.8907 W
SRR13527272	37.3337 N 121.8907 W
SRR13527273	37.3337 N 121.8907 W
SRR13527274	38.23632 N 122.07013 W
SRR13527275	38.23632 N 122.07013 W
SRR13527276	38.23632 N 122.07013 W
SRR13527277	38.23632 N 122.07013 W
SRR13527278	40.6528 N 123.9394134 W
SRR13527279	40.6528 N 123.9394134 W
SRR13527280	40.6528 N 123.9394134 W
SRR13527281	40.6528 N 123.9394134 W
SRR13527282	40.6528 N 123.9394134 W
SRR13527283	37.6017 N 121.7195 W
SRR13527284	40.6528 N 123.9394134 W
SRR13527285	40.6528 N 123.9394134 W
SRR13527286	40.6528 N 123.9394134 W
SRR13527287	40.6528 N 123.9394134 W
SRR13527288	40.6528 N 123.9394134 W
SRR13527289	40.6528 N 123.9394134 W
SRR13527290	40.6528 N 123.9394134 W
SRR13527291	40.6528 N 123.9394134 W
