SEQ_TYPE	PRIMER	SEQ_TECH	ACC
AMPLICON	ARTIC-V3	ILLUMINA	ERR4827301
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763321
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763326
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763368
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893823
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893714
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893862
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763461
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786791
AMPLICON	ARTIC-V3	ILLUMINA	ERR4697384
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763518
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763859
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763442
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763675
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763473
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893746
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747011
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893942
AMPLICON	ARTIC-V3	ILLUMINA	ERR5776435
AMPLICON	ARTIC-V3	ILLUMINA	ERR5764267
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786800
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763737
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763415
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763477
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763629
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763810
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786789
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763394
AMPLICON	ARTIC-V3	ILLUMINA	ERR4909797
AMPLICON	ARTIC-V3	ILLUMINA	ERR5695813
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763653
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763508
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763464
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763500
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893652
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904610
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763496
AMPLICON	ARTIC-V3	ILLUMINA	ERR4652056
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893839
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763601
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763863
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763857
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893955
AMPLICON	ARTIC-V3	ILLUMINA	ERR5705860
AMPLICON	ARTIC-V3	ILLUMINA	ERR5746340
AMPLICON	ARTIC-V3	ILLUMINA	ERR5746428
AMPLICON	ARTIC-V3	ILLUMINA	ERR4651320
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786843
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893674
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763670
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763829
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763544
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763811
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763882
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893723
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763460
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893613
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763455
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763707
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786792
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763521
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893841
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786854
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763776
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893655
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763396
AMPLICON	ARTIC-V3	ILLUMINA	ERR4707043
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763529
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893684
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763817
AMPLICON	ARTIC-V3	ILLUMINA	ERR4697385
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763731
AMPLICON	ARTIC-V3	ILLUMINA	ERR4909931
AMPLICON	ARTIC-V3	ILLUMINA	ERR4698577
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893958
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763363
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763358
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786820
AMPLICON	ARTIC-V3	ILLUMINA	ERR4681888
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763688
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786801
AMPLICON	ARTIC-V3	ILLUMINA	ERR4706795
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893793
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763877
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763724
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763606
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763412
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786817
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763311
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786855
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763627
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763549
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786863
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763372
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763515
AMPLICON	ARTIC-V3	ILLUMINA	ERR4834342
AMPLICON	ARTIC-V3	ILLUMINA	ERR4706519
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893934
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893800
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763807
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786829
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763772
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763404
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763397
AMPLICON	ARTIC-V3	ILLUMINA	ERR5743683
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786845
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763535
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763339
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763334
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763655
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893732
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763618
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786795
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763565
AMPLICON	ARTIC-V3	ILLUMINA	ERR4802424
AMPLICON	ARTIC-V3	ILLUMINA	ERR4686997
AMPLICON	ARTIC-V3	ILLUMINA	ERR4659815
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893872
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763669
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763378
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763344
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893749
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786836
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763523
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763715
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763874
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763858
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763791
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747914
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763873
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786806
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786853
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763343
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904581
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763625
AMPLICON	ARTIC-V3	ILLUMINA	ERR4909872
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763771
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763546
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763556
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763469
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893719
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893555
AMPLICON	ARTIC-V3	ILLUMINA	ERR5702115
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763662
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763630
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763374
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786816
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763319
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763778
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893503
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763598
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763427
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763569
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904611
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763865
AMPLICON	ARTIC-V3	ILLUMINA	ERR5764906
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763531
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763430
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786847
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763596
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763837
AMPLICON	ARTIC-V3	ILLUMINA	ERR5706783
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763651
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763409
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763421
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763449
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763691
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763712
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786860
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763656
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893894
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763774
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893765
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763768
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893589
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763379
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763634
AMPLICON	ARTIC-V3	ILLUMINA	ERR5765044
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893692
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763808
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893963
AMPLICON	ARTIC-V3	ILLUMINA	ERR4707326
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763325
AMPLICON	ARTIC-V3	ILLUMINA	ERR4866197
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763678
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763650
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893829
AMPLICON	ARTIC-V3	ILLUMINA	ERR4834410
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763530
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763579
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763757
AMPLICON	ARTIC-V3	ILLUMINA	ERR4305781
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893910
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786856
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763434
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747073
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763526
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893911
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763511
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763842
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763593
AMPLICON	ARTIC-V3	ILLUMINA	ERR4793677
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763417
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763385
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763849
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763719
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763433
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893783
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763748
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763742
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763356
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763445
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763566
AMPLICON	ARTIC-V3	ILLUMINA	ERR5744349
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763563
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893777
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763581
AMPLICON	ARTIC-V3	ILLUMINA	ERR4652178
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904614
AMPLICON	ARTIC-V3	ILLUMINA	ERR5702008
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786797
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747556
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786819
AMPLICON	ARTIC-V3	ILLUMINA	ERR4651940
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763367
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904594
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893695
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763315
AMPLICON	ARTIC-V3	ILLUMINA	ERR4706850
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893698
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786785
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763386
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786861
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763590
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786832
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763775
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763389
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763816
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763595
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893846
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904604
AMPLICON	ARTIC-V3	ILLUMINA	ERR4866153
AMPLICON	ARTIC-V3	ILLUMINA	ERR4682131
AMPLICON	ARTIC-V3	ILLUMINA	ERR4826273
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763813
AMPLICON	ARTIC-V3	ILLUMINA	ERR4697463
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786793
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763833
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763783
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893671
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893694
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893755
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763572
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763766
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763338
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763756
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763835
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893697
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893897
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763570
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904599
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893921
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893710
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763824
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763475
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763830
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786783
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763451
AMPLICON	ARTIC-V3	ILLUMINA	ERR4686724
AMPLICON	ARTIC-V3	ILLUMINA	ERR5706636
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763819
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763380
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763348
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763457
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893822
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763855
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763686
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763721
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763441
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893681
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763804
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893731
AMPLICON	ARTIC-V3	ILLUMINA	ERR4659775
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763422
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747653
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763349
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763853
AMPLICON	ARTIC-V3	ILLUMINA	ERR4834343
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786775
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763642
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763754
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763806
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763720
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763619
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763631
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763502
AMPLICON	ARTIC-V3	ILLUMINA	ERR4651087
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763696
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763448
AMPLICON	ARTIC-V3	ILLUMINA	ERR4866181
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763458
AMPLICON	ARTIC-V3	ILLUMINA	ERR4688183
AMPLICON	ARTIC-V3	ILLUMINA	ERR5746644
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763539
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763398
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763788
AMPLICON	ARTIC-V3	ILLUMINA	ERR4834344
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763704
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763384
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763600
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763739
AMPLICON	ARTIC-V3	ILLUMINA	ERR5764038
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763592
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763604
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763559
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893796
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893919
AMPLICON	ARTIC-V3	ILLUMINA	ERR5728633
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763822
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893614
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763528
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786827
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763826
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893790
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786802
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763798
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763498
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786844
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763749
AMPLICON	ARTIC-V3	ILLUMINA	ERR5749429
AMPLICON	ARTIC-V3	ILLUMINA	ERR4698112
AMPLICON	ARTIC-V3	ILLUMINA	ERR4787214
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763371
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763870
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763763
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893535
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763839
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763553
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893827
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763639
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763723
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763850
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763536
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786825
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763796
AMPLICON	ARTIC-V3	ILLUMINA	ERR5705172
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763743
AMPLICON	ARTIC-V3	ILLUMINA	ERR5746271
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763408
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893952
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763479
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763492
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786799
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763814
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893701
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763494
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786779
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893806
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786840
AMPLICON	ARTIC-V3	ILLUMINA	ERR4697360
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786826
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763734
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893664
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763499
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763780
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763838
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763872
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763437
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763684
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763414
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763823
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763695
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763856
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763513
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763340
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763718
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763561
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763762
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763753
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763495
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763660
AMPLICON	ARTIC-V3	ILLUMINA	ERR5700898
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763854
AMPLICON	ARTIC-V3	ILLUMINA	ERR4697391
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893949
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763683
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893734
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893683
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763709
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763868
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763661
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893593
AMPLICON	ARTIC-V3	ILLUMINA	ERR5704824
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893789
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747812
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763741
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763594
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763755
AMPLICON	ARTIC-V3	ILLUMINA	ERR4834454
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786828
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763841
AMPLICON	ARTIC-V3	ILLUMINA	ERR4904587
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763692
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786798
AMPLICON	ARTIC-V3	ILLUMINA	ERR4652164
AMPLICON	ARTIC-V3	ILLUMINA	ERR5746734
AMPLICON	ARTIC-V3	ILLUMINA	ERR4681706
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763411
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763418
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893559
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763673
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763703
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893740
AMPLICON	ARTIC-V3	ILLUMINA	ERR4688259
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763693
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747481
AMPLICON	ARTIC-V3	ILLUMINA	ERR5747436
AMPLICON	ARTIC-V3	ILLUMINA	ERR4786849
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763667
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763666
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763388
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763431
AMPLICON	ARTIC-V3	ILLUMINA	ERR4834446
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763759
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763504
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763725
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763815
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763361
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763560
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893700
AMPLICON	ARTIC-V3	ILLUMINA	ERR5705948
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763406
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893904
AMPLICON	ARTIC-V3	ILLUMINA	ERR4893953
AMPLICON	ARTIC-V3	ILLUMINA	ERR5742197
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763818
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763365
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763471
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763580
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763714
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763681
AMPLICON	ARTIC-V3	ILLUMINA	ERR4651850
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763871
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763522
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763432
AMPLICON	ARTIC-V3	ILLUMINA	ERR5728616
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763797
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763617
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763736
AMPLICON	ARTIC-V3	ILLUMINA	ERR4763480
