ACC	AGE
SRR15227750	88
SRR15227751	35
SRR15227752	46
SRR15227753	8
SRR15227754	47
SRR15227755	40
SRR15227756	27
SRR15227757	43
SRR15227758	51
SRR15227759	28
SRR15227760	31
SRR15227761	55
SRR15227762	20
SRR15227763	63
SRR15227764	60
SRR15227765	60
SRR15227766	23
SRR15227767	36
SRR15227768	26
SRR15227769	23
SRR15227770	24
SRR15227771	38
SRR15227772	49
SRR15227773	47
SRR15227774	54
SRR15227775	39
SRR15227776	29
SRR15227777	43
SRR15227778	20
SRR15227779	47
SRR15227780	16
SRR15227781	49
SRR15227782	49
SRR15227783	25
SRR15227784	17
SRR15227785	15
SRR15227786	25
SRR15227787	43
SRR15227788	24
SRR15227789	34
SRR15227790	22
SRR15227791	20
SRR15227792	43
SRR15227793	20
SRR15227794	14
SRR15227795	45
SRR15227796	31
SRR15227797	33
SRR15227798	53
SRR15227799	14
SRR15227800	52
SRR15227801	44
SRR15227802	93
SRR15227803	64
SRR15227804	76
SRR15227805	29
SRR15227806	68
SRR15227807	9
SRR15227411	27
SRR15227423	48
SRR15227424	37
SRR15227425	45
SRR15227426	37
SRR15227427	23
SRR15227428	47
SRR15227429	36
SRR15227430	12
SRR15227431	61
SRR15227432	7
SRR15227433	11
SRR15227434	58
SRR15227435	63
SRR15227436	21
SRR15227437	27
SRR15227438	36
SRR15227439	16
SRR15227440	52
SRR15227441	34
SRR15227442	7
SRR15227443	27
SRR15227444	40
SRR15227445	22
SRR15227446	19
SRR15227447	19
SRR15227448	10
SRR15227449	24
SRR15227450	34
SRR15227451	56
SRR15227452	37
SRR15227453	64
SRR15227454	62
SRR15227455	40
SRR15227456	33
SRR15227457	26
SRR15227458	42
SRR15227459	31
SRR15227460	45
SRR15227461	33
SRR15227462	42
SRR15227463	46
SRR15227464	15
SRR15227465	54
SRR15227466	5
SRR15227467	27
SRR15227468	20
SRR15227469	9
SRR15227470	36
SRR15227471	31
SRR15227472	23
SRR15227473	33
SRR15227474	39
SRR15227475	44
SRR15227476	28
SRR15227477	65
SRR15227478	7
SRR15227479	31
SRR15227480	43
SRR15227481	22
SRR15227482	2
SRR15227483	43
SRR15227484	43
SRR15227485	27
SRR15227486	23
SRR15227487	30
SRR15227488	24
SRR15227489	46
SRR15227490	12
SRR15227491	18
SRR15227492	1
SRR15227493	3
SRR15227494	9
SRR15227495	27
SRR15227496	27
SRR15227497	77
SRR15227498	32
SRR15227499	41
SRR15227500	38
SRR15227501	62
SRR15227502	14
SRR15227503	45
SRR15227504	11
SRR15227505	36
SRR15227506	46
SRR15227507	50
SRR15227508	7
SRR15227509	47
SRR15227510	14
SRR15227511	38
SRR15227512	44
SRR15227513	25
SRR15227514	30
SRR15227515	3
SRR15227516	5
SRR15227517	71
SRR15227518	35
SRR15227519	89
SRR15227520	24
SRR15227521	80
SRR15227522	72
SRR15227523	41
SRR15227524	59
SRR15227525	50
SRR15227526	53
SRR15227527	24
SRR15227528	37
SRR15227529	63
SRR15227530	16
SRR15227531	69
SRR15227532	49
SRR15227533	33
SRR15227534	24
SRR15227535	31
SRR15227536	26
SRR15227537	49
SRR15227538	30
SRR15227539	58
SRR15227540	54
SRR15227541	40
SRR15227542	22
SRR15227543	67
SRR15227544	76
SRR15227545	29
SRR15227546	32
SRR15227547	39
SRR15227548	58
SRR15227549	35
SRR15227550	33
SRR15227551	28
SRR15227552	32
SRR15227553	26
SRR15227554	31
SRR15227555	52
SRR15227556	23
SRR15227557	35
SRR15227558	63
SRR15227559	33
SRR15227560	54
SRR15227561	25
SRR15227562	39
SRR15227563	73
SRR15227564	14
SRR15227565	53
SRR15227566	64
SRR15227567	47
SRR15227568	72
SRR15227569	30
SRR15227570	58
SRR15227571	62
SRR15227572	64
SRR15227573	23
SRR15227574	50
SRR15227575	30
SRR15227576	40
SRR15227577	20
SRR15227322	47
SRR15227345	6
SRR15227181	19
SRR15227182	19
SRR15227183	15
SRR15227184	16
SRR15227185	9
SRR15227186	63
SRR15227187	23
SRR15227188	73
SRR15227189	18
SRR15227190	22
SRR15227191	20
SRR15227192	37
SRR15227193	9
SRR15227194	45
SRR15227195	22
SRR15227196	37
SRR15227197	66
SRR15227198	52
SRR15227199	26
SRR15227200	14
SRR15227201	21
SRR15227202	23
SRR15227203	53
SRR15227204	54
SRR15227205	43
SRR15227206	32
SRR15227207	39
SRR15227208	35
SRR15227209	16
SRR15227210	49
SRR15227211	16
SRR15227212	25
SRR15227213	38
SRR15227214	48
SRR15227215	47
SRR15227216	32
SRR15227217	26
SRR15227218	33
SRR15227219	79
SRR15227220	22
SRR15227221	47
SRR15227222	26
SRR15227223	26
SRR15227224	27
SRR15227225	44
SRR15227226	21
SRR15227227	25
SRR15227228	26
SRR15227229	30
SRR15227230	43
SRR15227231	25
SRR15227232	19
SRR15226845	43
SRR15226846	15
SRR15226847	37
SRR15226848	28
SRR15226849	18
SRR15226850	44
SRR15226851	54
SRR15226852	61
SRR15226853	23
SRR15226854	26
SRR15226855	23
SRR15226856	7
SRR15226857	39
SRR15226858	17
SRR15226859	15
SRR15226860	44
SRR15226861	48
SRR15226862	45
SRR15226863	3
SRR15226864	34
SRR15226865	36
SRR15226866	29
SRR15226867	21
SRR15226868	72
SRR15226869	23
SRR15226870	31
SRR15226871	50
SRR15226872	63
SRR15226873	92
SRR15226874	40
SRR15226875	19
SRR15226876	20
SRR15226877	30
SRR15226878	25
SRR15226879	34
SRR15226880	58
SRR15226881	85
SRR15226882	27
SRR15226883	34
SRR15226884	59
SRR15226885	52
SRR15226886	13
SRR15226887	57
SRR15226888	16
SRR15226889	10
SRR15226890	23
SRR15226891	33
SRR15226892	57
SRR15226893	17
SRR15226894	13
SRR15226895	67
SRR15226896	16
SRR15226897	24
SRR15226898	16
SRR15226899	48
SRR15226900	16
SRR15226901	23
SRR15226902	46
SRR15226903	22
SRR15226904	43
SRR15226905	43
SRR15226906	13
SRR15226907	56
SRR15226908	39
SRR15226909	16
SRR15226910	35
SRR15226911	56
SRR15226912	11
SRR15226913	21
SRR15226914	48
SRR15226915	19
SRR15226916	15
SRR15226917	45
SRR15226918	19
SRR15226919	17
SRR15226920	25
SRR15226921	37
SRR15226922	7
SRR15226923	13
SRR15226924	5
SRR15226925	40
SRR15226926	10
SRR15226927	28
SRR15226928	59
SRR15226929	26
SRR15226930	31
SRR15226931	12
SRR15226932	20
SRR15226933	67
SRR15226934	20
SRR15226935	24
SRR15226936	27
SRR15226937	26
SRR15226938	45
SRR15226939	6
SRR15226940	19
SRR15226941	45
SRR15226942	65
SRR15226943	51
SRR15226944	20
SRR15226945	52
SRR15226946	14
SRR15226947	17
SRR15226948	21
SRR15226949	51
SRR15226950	50
SRR15226951	36
SRR15226952	13
SRR15226953	3
SRR15226954	16
SRR15226955	40
SRR15226956	15
SRR15226957	44
SRR15226958	24
SRR15226959	33
SRR15226960	71
SRR15226961	57
SRR15226962	77
SRR15226963	68
SRR15226964	14
SRR15226965	53
SRR15226966	30
SRR15226967	72
SRR15226968	62
SRR15226969	45
SRR15226970	78
SRR15226971	26
SRR15226972	53
SRR15226973	61
SRR15226974	53
SRR15226975	43
SRR15226976	55
SRR15226977	51
SRR15226978	46
SRR15226979	15
SRR15226980	24
SRR15226981	57
SRR15226982	17
SRR15226983	23
SRR15226984	4
SRR15226985	58
SRR15226986	37
SRR15226987	34
SRR15226988	19
SRR15226989	4
SRR15226990	40
SRR15226991	35
SRR15226992	53
SRR15226993	24
SRR15226994	43
SRR15226995	12
SRR15226996	54
SRR15226997	5
SRR15226998	35
SRR15226999	11
SRR15227000	16
SRR15227001	27
SRR15227002	17
SRR15227003	38
SRR15227004	29
SRR15227005	20
SRR15227006	29
SRR15227007	23
SRR15227008	51
SRR15227009	49
SRR15227010	21
SRR15227011	37
SRR15227012	36
SRR15227013	4
SRR15227014	57
SRR15227015	38
SRR15227016	49
SRR15227017	21
SRR15227018	49
SRR15227019	21
SRR15227020	56
SRR15227021	24
SRR15227022	37
SRR15227023	59
SRR15227024	46
SRR15227025	30
SRR15227026	51
SRR15227027	19
SRR15227028	22
SRR15227029	66
SRR15227030	27
SRR15227031	29
SRR15227032	12
SRR15227033	14
SRR15227034	9
SRR15227035	42
SRR15227036	67
SRR15227037	46
SRR15227038	28
SRR15227039	53
SRR15227040	30
SRR15227041	23
SRR15227042	9
SRR15227043	30
SRR15227044	50
SRR15227045	30
SRR15227046	24
SRR15227047	13
SRR15227048	28
SRR15227049	23
SRR15227050	24
SRR15227051	32
SRR15227052	45
SRR15227053	52
SRR15227054	54
SRR15227055	29
SRR15227056	22
SRR15227057	28
SRR15227058	6
SRR15227059	16
SRR15227060	19
SRR15227061	41
SRR15227062	42
SRR15227063	28
SRR15227064	8
SRR15227065	37
SRR15227066	18
SRR15227067	17
SRR15227068	47
SRR15227069	35
SRR15227070	31
SRR15227071	17
SRR15227072	54
SRR15227073	46
SRR15227074	27
SRR15227075	10
SRR15227076	44
SRR15227077	40
SRR15227078	57
SRR15227079	13
SRR15227080	53
SRR15227081	7
SRR15227082	69
SRR15227083	16
SRR15227084	33
SRR15227085	28
SRR15227086	15
SRR15227087	64
SRR15227088	13
SRR15227089	54
SRR15227090	22
SRR15227091	30
SRR15227092	95
SRR15227093	16
SRR15227094	17
SRR15227095	29
SRR15227096	41
SRR15227097	44
SRR15227098	23
SRR15227099	16
SRR15227100	35
SRR15227101	20
SRR15227102	15
SRR15227103	2
SRR15227104	18
SRR15227105	32
SRR15227106	11
SRR15227107	40
SRR15227108	56
SRR15227109	61
SRR15227110	32
SRR15227111	2
SRR15227112	38
SRR15227113	83
SRR15227114	25
SRR15227115	5
SRR15227116	47
SRR15227117	25
SRR15227118	23
SRR15227119	17
SRR15227120	37
SRR15227121	26
SRR15227122	42
SRR15227123	36
SRR15227124	51
SRR15227125	48
SRR15227126	32
SRR15227127	70
SRR15227128	22
SRR15227129	19
SRR15227130	27
SRR15227131	31
SRR15227132	24
SRR15227133	15
SRR15227134	35
SRR15227135	48
SRR15227136	12
SRR15227137	22
SRR15227138	29
SRR15227139	35
SRR15227140	15
SRR15227141	23
SRR15227142	36
SRR15227143	52
SRR15227144	39
SRR15227145	44
SRR15227146	46
SRR15227147	45
SRR15227148	47
SRR15227149	67
SRR15227150	69
SRR15227151	52
SRR15227152	63
SRR15227153	18
SRR15227154	47
SRR15227155	16
SRR15227156	24
SRR15227157	33
SRR15227158	25
SRR15227159	18
SRR15227160	54
SRR15227161	33
SRR15227162	54
SRR15227163	27
SRR15227164	50
SRR15227165	17
SRR15227166	41
SRR15227167	23
SRR15227168	27
SRR15227169	28
SRR15227170	32
SRR15227171	52
SRR15227172	22
SRR15227173	7
SRR15227174	9
SRR15227175	55
SRR15227176	95
SRR15227177	34
SRR15227178	13
SRR15227179	28
SRR15227180	65
SRR15226509	45
SRR15226510	13
SRR15226511	29
SRR15226512	62
SRR15226513	29
SRR15226514	15
SRR15226515	18
SRR15226516	18
SRR15226517	27
SRR15226518	41
SRR15226519	29
SRR15226520	94
SRR15226521	89
SRR15226522	83
SRR15226523	53
SRR15226524	18
SRR15226525	25
SRR15226526	3
SRR15226527	2
SRR15226528	39
SRR15226529	53
SRR15226530	21
SRR15226531	8
SRR15226532	23
SRR15226533	23
SRR15226534	12
SRR15226535	25
SRR15226536	16
SRR15226537	62
SRR15226538	13
SRR15226539	37
SRR15226540	37
SRR15226541	43
SRR15226542	29
SRR15226543	48
SRR15226544	45
SRR15226545	12
SRR15226546	31
SRR15226547	13
SRR15226548	20
SRR15226549	35
SRR15226550	15
SRR15226551	49
SRR15226552	37
SRR15226553	62
SRR15226554	47
SRR15226555	42
SRR15226556	13
SRR15226557	30
SRR15226558	15
SRR15226559	62
SRR15226560	8
SRR15226561	22
SRR15226562	44
SRR15226563	37
SRR15226564	41
SRR15226565	36
SRR15226566	50
SRR15226567	26
SRR15226568	52
SRR15226569	11
SRR15226570	6
SRR15226571	45
SRR15226572	14
SRR15226573	11
SRR15226574	6
SRR15226575	3
SRR15226576	15
SRR15226577	28
SRR15226578	20
SRR15226579	60
SRR15226580	21
SRR15226581	31
SRR15226582	44
SRR15226583	26
SRR15226584	6
SRR15226585	13
SRR15226586	11
SRR15226587	43
SRR15226588	21
SRR15226589	31
SRR15226590	30
SRR15226591	38
SRR15226592	4
SRR15226593	39
SRR15226594	19
SRR15226595	25
SRR15226596	18
SRR15226597	30
SRR15226598	9
SRR15226599	32
SRR15226600	37
SRR15226601	14
SRR15226602	11
SRR15226603	2
SRR15226604	48
SRR15226605	25
SRR15226606	60
SRR15226607	78
SRR15226608	49
SRR15226609	55
SRR15226610	24
SRR15226611	28
SRR15226612	31
SRR15226613	19
SRR15226614	70
SRR15226615	21
SRR15226616	65
SRR15226617	26
SRR15226618	28
SRR15226619	21
SRR15226620	20
SRR15226621	16
SRR15226622	38
SRR15226623	11
SRR15226624	54
SRR15226625	33
SRR15226626	16
SRR15226627	30
SRR15226628	10
SRR15226629	38
SRR15226630	19
SRR15226631	45
SRR15226632	47
SRR15226633	29
SRR15226634	12
SRR15226635	67
SRR15226636	40
SRR15226637	22
SRR15226638	50
SRR15226639	65
SRR15226640	13
SRR15226641	32
SRR15226642	43
SRR15226643	48
SRR15226644	31
SRR15226645	25
SRR15226646	51
SRR15226647	37
SRR15226648	14
SRR15226649	25
SRR15226650	44
SRR15226651	18
SRR15226652	45
SRR15226653	44
SRR15226654	33
SRR15226655	49
SRR15226656	58
SRR15226657	21
SRR15226658	40
SRR15226659	50
SRR15226660	21
SRR15226661	27
SRR15226662	35
SRR15226663	73
SRR15226664	39
SRR15226665	55
SRR15226666	73
SRR15226667	62
SRR15226668	27
SRR15226669	29
SRR15226670	16
SRR15226671	30
SRR15226672	61
SRR15226673	64
SRR15226674	28
SRR15226675	61
SRR15226676	32
SRR15226677	57
SRR15226678	15
SRR15226679	60
SRR15226680	79
SRR15226681	51
SRR15226682	20
SRR15226683	63
SRR15226684	54
SRR15226685	82
SRR15226686	16
SRR15226687	26
SRR15226688	20
SRR15226689	75
SRR15226690	76
SRR15226691	23
SRR15226692	12
SRR15226693	45
SRR15226694	51
SRR15226695	33
SRR15226696	36
SRR15226697	44
SRR15226698	7
SRR15226699	9
SRR15226700	47
SRR15226701	36
SRR15226702	35
SRR15226703	7
SRR15226704	24
SRR15226705	36
SRR15226706	47
SRR15226707	45
SRR15226708	13
SRR15226709	14
SRR15226710	42
SRR15226711	14
SRR15226712	24
SRR15226713	19
SRR15226714	55
SRR15226715	17
SRR15226716	15
SRR15226717	5
SRR15226718	41
SRR15226719	17
SRR15226720	15
SRR15226721	11
SRR15226722	18
SRR15226723	54
SRR15226724	16
SRR15226725	38
SRR15226726	48
SRR15226727	3
SRR15226728	54
SRR15226729	21
SRR15226730	55
SRR15226731	22
SRR15226732	25
SRR15226733	16
SRR15226734	48
SRR15226735	16
SRR15226736	64
SRR15226737	24
SRR15226738	44
SRR15226739	14
SRR15226740	56
SRR15226741	17
SRR15226742	22
SRR15226743	65
SRR15226744	23
SRR15226745	27
SRR15226746	23
SRR15226747	62
SRR15226748	58
SRR15226749	3
SRR15226750	32
SRR15226751	12
SRR15226752	64
SRR15226753	46
SRR15226754	89
SRR15226755	48
SRR15226756	94
SRR15226757	30
SRR15226758	77
SRR15226759	24
SRR15226760	18
SRR15226761	29
SRR15226762	43
SRR15226763	49
SRR15226764	41
SRR15226765	43
SRR15226766	45
SRR15226767	22
SRR15226768	9
SRR15226769	7
SRR15226770	45
SRR15226771	50
SRR15226772	42
SRR15226773	27
SRR15226774	31
SRR15226775	19
SRR15226776	49
SRR15226777	34
SRR15226778	62
SRR15226779	15
SRR15226780	34
SRR15226781	44
SRR15226782	46
SRR15226783	28
SRR15226784	17
SRR15226785	69
SRR15226786	29
SRR15226787	77
SRR15226788	38
SRR15226789	19
SRR15226790	47
SRR15226791	23
SRR15226792	11
SRR15226793	38
SRR15226794	12
SRR15226795	33
SRR15226796	41
SRR15226797	37
SRR15226798	17
SRR15226799	45
SRR15226800	26
SRR15226801	69
SRR15226802	16
SRR15226803	65
SRR15226804	61
SRR15226805	48
SRR15226806	16
SRR15226807	22
SRR15226808	19
SRR15226809	53
SRR15226810	25
SRR15226811	13
SRR15226812	15
SRR15226813	18
SRR15226814	25
SRR15226815	22
SRR15226816	18
SRR15226817	26
SRR15226818	73
SRR15226819	42
SRR15226820	14
SRR15226821	93
SRR15226822	37
SRR15226823	73
SRR15226824	28
SRR15226825	58
SRR15226826	56
SRR15226827	17
SRR15226828	53
SRR15226829	17
SRR15226830	44
SRR15226831	26
SRR15226832	42
SRR15226833	22
SRR15226834	30
SRR15226835	90
SRR15226836	52
SRR15226837	79
SRR15226838	29
SRR15226839	21
SRR15226840	27
SRR15226841	64
SRR15226842	1
SRR15226843	2
SRR15226844	22
SRR15226173	40
SRR15226174	55
SRR15226175	87
SRR15226176	11
SRR15226177	34
SRR15226178	32
SRR15226179	72
SRR15226180	41
SRR15226181	24
SRR15226182	54
SRR15226183	18
SRR15226184	32
SRR15226185	15
SRR15226186	39
SRR15226187	10
SRR15226188	12
SRR15226189	24
SRR15226190	52
SRR15226191	66
SRR15226192	50
SRR15226193	46
SRR15226194	15
SRR15226195	68
SRR15226196	46
SRR15226197	75
SRR15226198	22
SRR15226199	28
SRR15226200	74
SRR15226201	15
SRR15226202	27
SRR15226203	52
SRR15226204	46
SRR15226205	59
SRR15226206	29
SRR15226207	29
SRR15226208	34
SRR15226209	42
SRR15226210	27
SRR15226211	30
SRR15226212	71
SRR15226213	30
SRR15226214	37
SRR15226215	63
SRR15226216	41
SRR15226217	15
SRR15226218	28
SRR15226219	48
SRR15226220	31
SRR15226221	18
SRR15226222	18
SRR15226223	53
SRR15226224	39
SRR15226225	10
SRR15226226	34
SRR15226227	35
SRR15226228	47
SRR15226229	39
SRR15226230	25
SRR15226231	43
SRR15226232	13
SRR15226233	17
SRR15226234	17
SRR15226235	76
SRR15226236	72
SRR15226237	19
SRR15226238	23
SRR15226239	23
SRR15226240	16
SRR15226241	63
SRR15226242	28
SRR15226243	32
SRR15226244	23
SRR15226245	55
SRR15226246	44
SRR15226247	2
SRR15226248	35
SRR15226249	35
SRR15226250	36
SRR15226251	32
SRR15226252	19
SRR15226253	39
SRR15226254	33
SRR15226255	45
SRR15226256	60
SRR15226257	62
SRR15226258	43
SRR15226259	20
SRR15226260	23
SRR15226261	23
SRR15226262	14
SRR15226263	42
SRR15226264	38
SRR15226265	50
SRR15226266	23
SRR15226267	24
SRR15226268	24
SRR15226269	65
SRR15226270	67
SRR15226271	37
SRR15226272	13
SRR15226273	23
SRR15226274	41
SRR15226275	16
SRR15226276	5
SRR15226277	46
SRR15226278	57
SRR15226279	20
SRR15226280	19
SRR15226281	5
SRR15226282	22
SRR15226283	39
SRR15226284	67
SRR15226285	56
SRR15226286	43
SRR15226287	23
SRR15226288	60
SRR15226289	21
SRR15226290	25
SRR15226291	62
SRR15226292	20
SRR15226293	26
SRR15226294	16
SRR15226295	17
SRR15226296	21
SRR15226297	21
SRR15226298	22
SRR15226299	2
SRR15226300	35
SRR15226301	57
SRR15226302	5
SRR15226303	21
SRR15226304	23
SRR15226305	11
SRR15226306	63
SRR15226307	37
SRR15226308	30
SRR15226309	29
SRR15226310	20
SRR15226311	24
SRR15226312	43
SRR15226313	44
SRR15226314	12
SRR15226315	53
SRR15226316	69
SRR15226317	30
SRR15226318	37
SRR15226319	15
SRR15226320	32
SRR15226321	42
SRR15226322	19
SRR15226323	33
SRR15226324	16
SRR15226325	53
SRR15226326	15
SRR15226327	14
SRR15226328	26
SRR15226329	21
SRR15226330	30
SRR15226331	22
SRR15226332	45
SRR15226333	30
SRR15226334	32
SRR15226335	58
SRR15226336	13
SRR15226337	52
SRR15226338	23
SRR15226339	23
SRR15226340	16
SRR15226341	16
SRR15226342	57
SRR15226343	23
SRR15226344	33
SRR15226345	61
SRR15226346	10
SRR15226347	37
SRR15226348	21
SRR15226349	41
SRR15226350	28
SRR15226351	26
SRR15226352	45
SRR15226353	24
SRR15226354	41
SRR15226355	37
SRR15226356	33
SRR15226357	40
SRR15226358	29
SRR15226359	39
SRR15226360	58
SRR15226361	29
SRR15226362	21
SRR15226363	26
SRR15226364	59
SRR15226365	20
SRR15226366	74
SRR15226367	54
SRR15226368	20
SRR15226369	48
SRR15226370	46
SRR15226371	29
SRR15226372	42
SRR15226373	13
SRR15226374	19
SRR15226375	19
SRR15226376	10
SRR15226377	68
SRR15226378	69
SRR15226379	13
SRR15226380	45
SRR15226381	36
SRR15226382	57
SRR15226383	25
SRR15226384	58
SRR15226385	39
SRR15226386	39
SRR15226387	40
SRR15226388	35
SRR15226389	15
SRR15226390	36
SRR15226391	34
SRR15226392	48
SRR15226393	27
SRR15226394	70
SRR15226395	27
SRR15226396	22
SRR15226397	32
SRR15226398	26
SRR15226399	21
SRR15226400	15
SRR15226401	65
SRR15226402	37
SRR15226403	19
SRR15226404	29
SRR15226405	89
SRR15226406	29
SRR15226407	13
SRR15226408	29
SRR15226409	36
SRR15226410	13
SRR15226411	34
SRR15226412	77
SRR15226413	57
SRR15226414	21
SRR15226415	27
SRR15226416	39
SRR15226417	57
SRR15226418	38
SRR15226419	17
SRR15226420	30
SRR15226421	47
SRR15226422	23
SRR15226423	12
SRR15226424	20
SRR15226425	52
SRR15226426	40
SRR15226427	26
SRR15226428	27
SRR15226429	44
SRR15226430	23
SRR15226431	39
SRR15226432	25
SRR15226433	56
SRR15226434	36
SRR15226435	35
SRR15226436	37
SRR15226437	49
SRR15226438	37
SRR15226439	40
SRR15226440	49
SRR15226441	14
SRR15226442	33
SRR15226443	37
SRR15226444	45
SRR15226445	65
SRR15226446	55
SRR15226447	29
SRR15226448	28
SRR15226449	36
SRR15226450	54
SRR15226451	16
SRR15226452	20
SRR15226453	24
SRR15226454	28
SRR15226455	75
SRR15226456	74
SRR15226457	46
SRR15226458	12
SRR15226459	33
SRR15226460	35
SRR15226461	37
SRR15226462	18
SRR15226463	24
SRR15226464	10
SRR15226465	44
SRR15226466	37
SRR15226467	28
SRR15226468	34
SRR15226469	10
SRR15226470	49
SRR15226471	65
SRR15226472	7
SRR15226473	49
SRR15226474	18
SRR15226475	52
SRR15226476	36
SRR15226477	10
SRR15226478	13
SRR15226479	17
SRR15226480	45
SRR15226481	20
SRR15226482	30
SRR15226483	43
SRR15226484	21
SRR15226485	10
SRR15226486	53
SRR15226487	40
SRR15226488	21
SRR15226489	38
SRR15226490	18
SRR15226491	48
SRR15226492	56
SRR15226493	26
SRR15226494	59
SRR15226495	17
SRR15226496	6
SRR15226497	11
SRR15226498	67
SRR15226499	36
SRR15226500	72
SRR15226501	37
SRR15226502	65
SRR15226503	26
SRR15226504	45
SRR15226505	64
SRR15226506	24
SRR15226507	42
SRR15226508	32
SRR15226088	27
SRR15226089	24
SRR15226090	30
SRR15226091	18
SRR15226092	36
SRR15226093	43
SRR15226094	49
SRR15226095	35
SRR15226096	62
SRR15226097	16
SRR15226098	14
SRR15226099	18
SRR15226100	16
SRR15226101	41
SRR15226102	35
SRR15226103	62
SRR15226104	26
SRR15226105	24
SRR15226106	65
SRR15226107	23
SRR15226108	22
SRR15226109	57
SRR15226110	27
SRR15226111	30
SRR15226112	13
SRR15226113	31
SRR15226114	33
SRR15226115	24
SRR15226116	24
SRR15226117	56
SRR15226118	28
SRR15226119	54
SRR15226120	16
SRR15226121	8
SRR15226122	19
SRR15226123	49
SRR15226124	16
SRR15226125	12
SRR15226126	34
SRR15226127	24
SRR15226128	68
SRR15226129	25
SRR15226130	14
SRR15226131	6
SRR15226132	9
SRR15226133	49
SRR15226134	42
SRR15226135	41
SRR15226136	3
SRR15226137	53
SRR15226138	34
SRR15226139	57
SRR15226140	41
SRR15226141	35
SRR15226142	47
SRR15226143	5
SRR15226144	23
SRR15226145	39
SRR15226146	18
SRR15226147	13
SRR15226148	24
SRR15226149	49
SRR15226150	11
SRR15226151	49
SRR15226152	70
SRR15226153	30
SRR15226154	31
SRR15226155	64
SRR15226156	39
SRR15226157	42
SRR15226158	14
SRR15226159	51
SRR15226160	25
SRR15226161	37
SRR15226162	25
SRR15226163	40
SRR15226164	33
SRR15226165	11
SRR15226166	28
SRR15226167	33
SRR15226168	3
SRR15226169	19
SRR15226170	15
SRR15226171	31
SRR15226172	26
SRR15225752	26
SRR15225753	55
SRR15225754	16
SRR15225755	56
SRR15225756	38
SRR15225757	41
SRR15225758	42
SRR15225759	26
SRR15225760	28
SRR15225761	53
SRR15225762	7
SRR15225763	10
SRR15225764	61
SRR15225765	55
SRR15225766	46
SRR15225767	18
SRR15225768	58
SRR15225769	22
SRR15225770	20
SRR15225771	11
SRR15225772	61
SRR15225773	34
SRR15225774	46
SRR15225775	36
SRR15225776	6
SRR15225777	32
SRR15225778	39
SRR15225779	46
SRR15225780	29
SRR15225781	50
SRR15225782	39
SRR15225783	46
SRR15225784	40
SRR15225785	27
SRR15225786	37
SRR15225787	50
SRR15225788	56
SRR15225789	11
SRR15225790	17
SRR15225791	51
SRR15225792	27
SRR15225793	46
SRR15225794	57
SRR15225795	16
SRR15225796	23
SRR15225797	14
SRR15225798	6
SRR15225799	37
SRR15225800	39
SRR15225801	16
SRR15225802	42
SRR15225803	11
SRR15225804	29
SRR15225805	33
SRR15225806	33
SRR15225807	47
SRR15225808	33
SRR15225809	18
SRR15225810	34
SRR15225811	26
SRR15225812	16
SRR15225813	24
SRR15225814	34
SRR15225815	26
SRR15225816	41
SRR15225817	17
SRR15225818	14
SRR15225819	17
SRR15225820	19
SRR15225821	36
SRR15225822	35
SRR15225823	8
SRR15225824	2
SRR15225825	12
SRR15225826	34
SRR15225827	38
SRR15225828	37
SRR15225829	41
SRR15225830	35
SRR15225831	25
SRR15225832	43
SRR15225833	68
SRR15225834	50
SRR15225835	45
SRR15225836	49
SRR15225837	34
SRR15225838	36
SRR15225839	40
SRR15225840	43
SRR15225841	6
SRR15225842	45
SRR15225843	14
SRR15225844	39
SRR15225845	29
SRR15225846	21
SRR15225847	35
